Area,Site (MPA/ REF),Common Name,Month,Length (cm),Depth Released (ft),Year
PL,MPA,Blue Rockfish,September,31,98,2011
PL,MPA,Blue Rockfish,September,33,98,2011
PL,MPA,Blue Rockfish,September,25,98,2011
PL,MPA,Blue Rockfish,September,31,98,2011
PL,MPA,Blue Rockfish,September,34,100,2011
PL,MPA,Blue Rockfish,September,33,100,2011
PL,MPA,Blue Rockfish,September,36,100,2011
PL,MPA,Blue Rockfish,September,32,100,2011
PL,MPA,Blue Rockfish,September,,100,2011
PL,MPA,Blue Rockfish,September,38,92,2011
PL,MPA,Blue Rockfish,September,30,92,2011
PL,MPA,Blue Rockfish,September,27,92,2011
PL,MPA,Blue Rockfish,September,31,92,2011
PL,MPA,Blue Rockfish,September,33,92,2011
PL,MPA,Blue Rockfish,September,30,92,2011
PL,MPA,Blue Rockfish,September,32,92,2011
PL,MPA,Blue Rockfish,September,38,79,2011
PL,MPA,Blue Rockfish,September,26,92,2011
PL,MPA,Blue Rockfish,September,34,92,2011
PL,MPA,Blue Rockfish,September,29,92,2011
PL,MPA,Blue Rockfish,September,35,92,2011
PL,MPA,Blue Rockfish,September,24,92,2011
PL,MPA,Blue Rockfish,September,35,84,2011
PL,MPA,Blue Rockfish,September,35,84,2011
PL,MPA,Blue Rockfish,September,36,88,2011
PL,MPA,Blue Rockfish,September,35,88,2011
PL,MPA,Blue Rockfish,September,37,88,2011
PL,MPA,Blue Rockfish,September,30,88,2011
PL,MPA,Blue Rockfish,September,36,88,2011
PL,MPA,Blue Rockfish,September,31,68,2011
PL,MPA,Blue Rockfish,September,30,96,2011
PL,MPA,Blue Rockfish,September,22,96,2011
PL,MPA,Blue Rockfish,September,22,96,2011
PL,MPA,Blue Rockfish,September,31,111,2011
PL,MPA,Blue Rockfish,September,34,111,2011
PL,MPA,Blue Rockfish,September,29,111,2011
PL,MPA,Blue Rockfish,September,21,111,2011
PL,MPA,Blue Rockfish,September,22,111,2011
PL,MPA,Blue Rockfish,September,21,111,2011
PL,MPA,Blue Rockfish,September,34,80,2011
PL,MPA,Blue Rockfish,September,30,80,2011
PL,MPA,Blue Rockfish,September,31,80,2011
PL,MPA,Blue Rockfish,September,32,80,2011
PL,MPA,Blue Rockfish,September,29,80,2011
PL,MPA,Blue Rockfish,September,34,80,2011
PL,MPA,Blue Rockfish,September,31,80,2011
PL,MPA,Blue Rockfish,September,33,100,2011
PL,MPA,Blue Rockfish,September,33,100,2011
PL,MPA,Blue Rockfish,September,21,100,2011
PL,MPA,Blue Rockfish,September,33,100,2011
PL,MPA,Blue Rockfish,September,29,100,2011
PL,MPA,Blue Rockfish,September,32,92,2011
PL,MPA,Blue Rockfish,September,32,92,2011
PL,MPA,Blue Rockfish,September,31,92,2011
PL,MPA,Blue Rockfish,September,35,92,2011
PL,MPA,Blue Rockfish,September,32,92,2011
PL,MPA,Blue Rockfish,September,31,92,2011
PL,MPA,Blue Rockfish,September,32,92,2011
PL,MPA,Blue Rockfish,September,30,92,2011
PL,MPA,Blue Rockfish,September,32,92,2011
PL,MPA,Blue Rockfish,September,31,92,2011
PL,MPA,Blue Rockfish,September,23,101,2011
PL,MPA,Blue Rockfish,September,33,118,2011
PL,MPA,Blue Rockfish,September,16,118,2011
PL,MPA,Blue Rockfish,September,32,80,2012
PL,MPA,Blue Rockfish,September,30,120,2012
PL,MPA,Blue Rockfish,September,30,118,2012
PL,MPA,Blue Rockfish,September,29,90,2012
PL,MPA,Blue Rockfish,September,31,107,2012
PL,MPA,Blue Rockfish,September,25,100,2012
PL,MPA,Blue Rockfish,September,26,100,2012
PL,MPA,Blue Rockfish,September,20,100,2012
PL,MPA,Blue Rockfish,September,27,90,2012
PL,MPA,Blue Rockfish,September,35,90,2012
PL,MPA,Blue Rockfish,September,26,90,2012
PL,MPA,Blue Rockfish,September,26,101,2007
PL,MPA,Blue Rockfish,September,32,101,2007
PL,MPA,Blue Rockfish,September,34,101,2007
PL,MPA,Blue Rockfish,September,19,101,2007
PL,MPA,Blue Rockfish,September,21,101,2007
PL,MPA,Blue Rockfish,September,37,101,2007
PL,MPA,Blue Rockfish,September,25,101,2007
PL,MPA,Blue Rockfish,September,32,101,2007
PL,MPA,Blue Rockfish,September,34,101,2007
PL,MPA,Blue Rockfish,September,33,101,2007
PL,MPA,Blue Rockfish,September,33,101,2007
PL,MPA,Blue Rockfish,September,33,101,2007
PL,MPA,Blue Rockfish,September,32,101,2007
PL,MPA,Blue Rockfish,September,37,101,2007
PL,MPA,Blue Rockfish,September,33,101,2007
PL,MPA,Blue Rockfish,September,36,101,2007
PL,MPA,Blue Rockfish,September,33,101,2007
PL,MPA,Blue Rockfish,September,32,101,2007
PL,MPA,Blue Rockfish,September,17,101,2007
PL,MPA,Blue Rockfish,September,33,101,2007
PL,MPA,Blue Rockfish,September,34,101,2007
PL,MPA,Blue Rockfish,September,32,101,2007
PL,MPA,Blue Rockfish,September,34,101,2007
PL,MPA,Blue Rockfish,September,19,101,2007
PL,MPA,Blue Rockfish,September,34,101,2007
PL,MPA,Blue Rockfish,September,34,101,2007
PL,MPA,Blue Rockfish,September,34,101,2007
PL,MPA,Blue Rockfish,September,26,101,2007
PL,MPA,Blue Rockfish,September,30,101,2007
PL,MPA,Blue Rockfish,September,31,101,2007
PL,MPA,Blue Rockfish,September,30,101,2007
PL,MPA,Blue Rockfish,September,25,101,2007
PL,MPA,Blue Rockfish,September,30,78,2007
PL,MPA,Blue Rockfish,September,32,78,2007
PL,MPA,Blue Rockfish,September,36,78,2007
PL,MPA,Blue Rockfish,September,34,78,2007
PL,MPA,Blue Rockfish,September,33,78,2007
PL,MPA,Blue Rockfish,September,30,78,2007
PL,MPA,Blue Rockfish,September,31,78,2007
PL,MPA,Blue Rockfish,September,35,78,2007
PL,MPA,Blue Rockfish,September,35,78,2007
PL,MPA,Blue Rockfish,September,27,78,2007
PL,MPA,Blue Rockfish,September,26,78,2007
PL,MPA,Blue Rockfish,September,23,78,2007
PL,MPA,Blue Rockfish,September,26,61,2007
PL,MPA,Blue Rockfish,September,29,61,2007
PL,MPA,Blue Rockfish,September,19,61,2007
PL,MPA,Blue Rockfish,September,23,61,2007
PL,MPA,Blue Rockfish,September,31,61,2007
PL,MPA,Blue Rockfish,September,26,61,2007
PL,MPA,Blue Rockfish,September,30,52,2007
PL,MPA,Blue Rockfish,September,28,52,2007
PL,MPA,Blue Rockfish,September,33,52,2007
PL,MPA,Blue Rockfish,September,33,52,2007
PL,MPA,Blue Rockfish,September,21,52,2007
PL,MPA,Blue Rockfish,September,20,52,2007
PL,MPA,Blue Rockfish,September,35,52,2007
PL,MPA,Blue Rockfish,September,22,52,2007
PL,MPA,Blue Rockfish,September,33,52,2007
PL,MPA,Blue Rockfish,September,25,107,2007
PL,MPA,Blue Rockfish,September,21,107,2007
PL,MPA,Blue Rockfish,September,24,107,2007
PL,MPA,Blue Rockfish,September,22,107,2007
PL,MPA,Blue Rockfish,September,23,107,2007
PL,MPA,Blue Rockfish,September,17,107,2007
PL,MPA,Blue Rockfish,September,19,107,2007
PL,MPA,Blue Rockfish,September,22,107,2007
PL,MPA,Blue Rockfish,September,27,107,2007
PL,MPA,Blue Rockfish,September,33,107,2007
PL,MPA,Blue Rockfish,September,32,107,2007
PL,MPA,Blue Rockfish,September,27,107,2007
PL,MPA,Blue Rockfish,September,23,107,2007
PL,MPA,Blue Rockfish,September,27,107,2007
PL,MPA,Blue Rockfish,September,27,107,2007
PL,MPA,Blue Rockfish,September,25,107,2007
PL,MPA,Blue Rockfish,September,28,107,2007
PL,MPA,Blue Rockfish,September,32,107,2007
PL,MPA,Blue Rockfish,September,29,107,2007
PL,MPA,Blue Rockfish,September,32,107,2007
PL,MPA,Blue Rockfish,September,26,107,2007
PL,MPA,Blue Rockfish,September,29,107,2007
PL,MPA,Blue Rockfish,September,32,107,2007
PL,MPA,Blue Rockfish,September,21,107,2007
PL,MPA,Blue Rockfish,September,32,107,2007
PL,MPA,Blue Rockfish,September,31,107,2007
PL,MPA,Blue Rockfish,September,31,107,2007
PL,MPA,Blue Rockfish,September,33,107,2007
PL,MPA,Blue Rockfish,September,29,107,2007
PL,MPA,Blue Rockfish,September,34,107,2007
PL,MPA,Blue Rockfish,September,31,107,2007
PL,MPA,Blue Rockfish,September,31,107,2007
PL,MPA,Blue Rockfish,September,28,107,2007
PL,MPA,Blue Rockfish,September,33,107,2007
PL,MPA,Blue Rockfish,September,24,107,2007
PL,MPA,Blue Rockfish,September,31,107,2007
PL,MPA,Blue Rockfish,September,24,83,2007
PL,MPA,Blue Rockfish,September,29,83,2007
PL,MPA,Blue Rockfish,September,33,83,2007
PL,MPA,Blue Rockfish,September,26,83,2007
PL,MPA,Blue Rockfish,September,24,83,2007
PL,MPA,Blue Rockfish,September,27,83,2007
PL,MPA,Blue Rockfish,September,29,83,2007
PL,MPA,Blue Rockfish,September,27,83,2007
PL,MPA,Blue Rockfish,September,26,83,2007
PL,MPA,Blue Rockfish,September,24,83,2007
PL,MPA,Blue Rockfish,September,21,83,2007
PL,MPA,Blue Rockfish,September,21,83,2007
PL,MPA,Blue Rockfish,September,34,83,2007
PL,MPA,Blue Rockfish,September,31,83,2007
PL,MPA,Blue Rockfish,September,33,83,2007
PL,MPA,Blue Rockfish,September,30,83,2007
PL,MPA,Blue Rockfish,September,28,83,2007
PL,MPA,Blue Rockfish,September,22,83,2007
PL,MPA,Blue Rockfish,September,32,94,2007
PL,MPA,Blue Rockfish,September,34,94,2007
PL,MPA,Blue Rockfish,September,30,94,2007
PL,MPA,Blue Rockfish,September,25,94,2007
PL,MPA,Blue Rockfish,September,31,94,2007
PL,MPA,Blue Rockfish,September,23,94,2007
PL,MPA,Blue Rockfish,September,22,94,2007
PL,MPA,Blue Rockfish,September,20,94,2007
PL,MPA,Blue Rockfish,September,33,94,2007
PL,MPA,Blue Rockfish,September,25,94,2007
PL,MPA,Blue Rockfish,September,22,94,2007
PL,MPA,Blue Rockfish,September,31,94,2007
PL,MPA,Blue Rockfish,September,26,94,2007
PL,MPA,Blue Rockfish,September,35,108,2007
PL,MPA,Blue Rockfish,September,26,108,2007
PL,MPA,Blue Rockfish,September,32,100,2007
PL,MPA,Blue Rockfish,September,31,100,2007
PL,MPA,Blue Rockfish,September,33,100,2007
PL,MPA,Blue Rockfish,September,30,100,2007
PL,MPA,Blue Rockfish,September,34,98,2007
PL,MPA,Blue Rockfish,September,22,85,2007
PL,MPA,Blue Rockfish,September,22,85,2007
PL,MPA,Blue Rockfish,September,35,85,2007
PL,MPA,Blue Rockfish,September,25,57,2007
PL,MPA,Blue Rockfish,September,25,57,2007
PL,MPA,Blue Rockfish,September,24,57,2007
PL,MPA,Blue Rockfish,September,29,57,2007
PL,MPA,Blue Rockfish,September,32,57,2007
PL,MPA,Blue Rockfish,September,33,57,2007
PL,MPA,Blue Rockfish,September,28,57,2007
PL,MPA,Blue Rockfish,September,30,57,2007
PL,MPA,Blue Rockfish,September,30,57,2007
PL,MPA,Blue Rockfish,September,34,57,2007
PL,MPA,Blue Rockfish,September,31,57,2007
PL,MPA,Blue Rockfish,September,34,57,2007
PL,MPA,Blue Rockfish,September,16,82,2007
PL,MPA,Blue Rockfish,September,20,82,2007
PL,MPA,Blue Rockfish,September,21,82,2007
PL,MPA,Blue Rockfish,September,26,82,2007
PL,MPA,Blue Rockfish,September,31,82,2007
PL,MPA,Blue Rockfish,September,30,91,2007
PL,MPA,Blue Rockfish,September,31,91,2007
PL,MPA,Blue Rockfish,September,27,91,2007
PL,MPA,Blue Rockfish,September,23,91,2007
PL,MPA,Blue Rockfish,September,30,80,2007
PL,MPA,Blue Rockfish,September,28,80,2007
PL,MPA,Blue Rockfish,September,35,80,2007
PL,MPA,Blue Rockfish,September,27,80,2007
PL,MPA,Blue Rockfish,September,24,80,2007
PL,MPA,Blue Rockfish,September,26,86,2007
PL,MPA,Blue Rockfish,September,35,86,2007
PL,MPA,Blue Rockfish,September,34,86,2007
PL,MPA,Blue Rockfish,September,25,86,2007
PL,MPA,Blue Rockfish,September,29,86,2007
PL,MPA,Blue Rockfish,September,25,86,2007
PL,MPA,Blue Rockfish,September,20,86,2007
PL,MPA,Blue Rockfish,September,24,86,2007
PL,MPA,Blue Rockfish,September,31,86,2007
PL,MPA,Blue Rockfish,September,18,86,2007
PL,MPA,Blue Rockfish,September,23,86,2007
PL,MPA,Blue Rockfish,September,31,86,2007
PL,MPA,Blue Rockfish,September,21,86,2007
PL,MPA,Blue Rockfish,September,18,86,2007
PL,MPA,Blue Rockfish,September,20,86,2007
PL,MPA,Blue Rockfish,September,28,86,2007
PL,MPA,Blue Rockfish,September,24,86,2007
PL,MPA,Blue Rockfish,September,35,86,2007
PL,MPA,Blue Rockfish,September,34,86,2007
PL,MPA,Blue Rockfish,September,34,86,2007
PL,MPA,Blue Rockfish,September,26,86,2007
PL,MPA,Blue Rockfish,September,21,86,2007
PL,MPA,Blue Rockfish,September,32,70,2007
PL,MPA,Blue Rockfish,September,33,70,2007
PL,MPA,Blue Rockfish,September,30,70,2007
PL,MPA,Blue Rockfish,September,21,70,2007
PL,MPA,Blue Rockfish,September,26,70,2007
PL,MPA,Blue Rockfish,September,27,70,2007
PL,MPA,Blue Rockfish,September,28,67,2007
PL,MPA,Blue Rockfish,September,26,67,2007
PL,MPA,Blue Rockfish,September,35,67,2007
PL,MPA,Blue Rockfish,September,21,67,2007
PL,MPA,Blue Rockfish,September,25,67,2007
PL,MPA,Blue Rockfish,September,32,67,2007
PL,MPA,Blue Rockfish,September,28,67,2007
PL,MPA,Blue Rockfish,September,30,67,2007
PL,MPA,Blue Rockfish,September,34,67,2007
PL,MPA,Blue Rockfish,September,34,67,2007
PL,MPA,Blue Rockfish,September,30,67,2007
PL,MPA,Blue Rockfish,September,31,67,2007
PL,MPA,Blue Rockfish,September,27,90,2007
PL,MPA,Blue Rockfish,September,26,90,2007
PL,MPA,Blue Rockfish,September,31,90,2007
PL,MPA,Blue Rockfish,September,29,90,2007
PL,MPA,Blue Rockfish,September,29,90,2007
PL,MPA,Blue Rockfish,September,35,90,2007
PL,MPA,Blue Rockfish,September,35,84,2007
PL,MPA,Blue Rockfish,September,20,84,2007
PL,MPA,Blue Rockfish,September,22,84,2007
PL,MPA,Blue Rockfish,September,21,84,2007
PL,MPA,Blue Rockfish,September,20,84,2007
PL,MPA,Blue Rockfish,September,22,84,2007
PL,MPA,Blue Rockfish,September,33,84,2007
PL,MPA,Blue Rockfish,September,20,84,2007
PL,MPA,Blue Rockfish,September,28,84,2007
PL,MPA,Blue Rockfish,September,20,100,2007
PL,MPA,Blue Rockfish,September,34,100,2007
PL,MPA,Blue Rockfish,September,35,100,2007
PL,MPA,Blue Rockfish,September,18,100,2007
PL,MPA,Blue Rockfish,September,20,100,2007
PL,MPA,Blue Rockfish,September,25,100,2007
PL,MPA,Blue Rockfish,September,26,100,2007
PL,MPA,Blue Rockfish,September,24,100,2007
PL,MPA,Blue Rockfish,September,33,100,2007
PL,MPA,Blue Rockfish,September,19,100,2007
PL,MPA,Blue Rockfish,September,19,100,2007
PL,MPA,Blue Rockfish,September,32,100,2007
PL,MPA,Blue Rockfish,September,21,100,2007
PL,MPA,Blue Rockfish,September,21,92,2007
PL,MPA,Blue Rockfish,September,20,92,2007
PL,MPA,Blue Rockfish,September,23,92,2007
PL,MPA,Blue Rockfish,September,22,92,2007
PL,MPA,Blue Rockfish,September,31,92,2007
PL,MPA,Blue Rockfish,September,22,92,2007
PL,MPA,Blue Rockfish,September,31,90,2007
PL,MPA,Blue Rockfish,September,20,90,2007
PL,MPA,Blue Rockfish,September,28,90,2007
PL,MPA,Blue Rockfish,September,27,90,2007
PL,MPA,Blue Rockfish,September,25,90,2007
PL,MPA,Blue Rockfish,September,27,90,2007
PL,MPA,Blue Rockfish,September,34,90,2007
PL,MPA,Blue Rockfish,September,17,90,2007
PL,MPA,Blue Rockfish,September,26,107,2007
PL,MPA,Blue Rockfish,September,21,107,2007
PL,MPA,Blue Rockfish,September,26,107,2007
PL,MPA,Blue Rockfish,September,32,107,2007
PL,MPA,Blue Rockfish,September,32,107,2007
PL,MPA,Blue Rockfish,September,37,107,2007
PL,MPA,Blue Rockfish,September,28,107,2007
PL,MPA,Blue Rockfish,September,25,107,2007
PL,MPA,Blue Rockfish,September,22,107,2007
PL,MPA,Blue Rockfish,September,35,107,2007
PL,MPA,Blue Rockfish,September,32,107,2007
PL,MPA,Blue Rockfish,September,17,107,2007
PL,MPA,Blue Rockfish,September,28,107,2007
PL,MPA,Blue Rockfish,September,20,120,2007
PL,MPA,Blue Rockfish,September,31,103,2007
PL,MPA,Blue Rockfish,September,25,103,2007
PL,MPA,Blue Rockfish,September,21,103,2007
PL,MPA,Blue Rockfish,September,17,111,2007
PL,MPA,Blue Rockfish,September,19,111,2007
PL,MPA,Blue Rockfish,September,20,111,2007
PL,MPA,Blue Rockfish,September,27,111,2007
PL,MPA,Blue Rockfish,September,22,111,2007
PL,MPA,Blue Rockfish,September,20,111,2007
PL,MPA,Blue Rockfish,September,19,111,2007
PL,MPA,Blue Rockfish,September,18,111,2007
PL,MPA,Blue Rockfish,September,29,111,2007
PL,MPA,Blue Rockfish,September,17,111,2007
PL,MPA,Blue Rockfish,September,28,68,2007
PL,MPA,Blue Rockfish,September,32,106,2007
PL,MPA,Blue Rockfish,September,26,99,2007
PL,MPA,Blue Rockfish,September,34,100,2007
PL,MPA,Blue Rockfish,September,21,100,2007
PL,MPA,Blue Rockfish,September,18,100,2007
PL,MPA,Blue Rockfish,September,31,100,2007
PL,MPA,Blue Rockfish,September,33,100,2007
PL,MPA,Blue Rockfish,September,30,96,2007
PL,MPA,Blue Rockfish,September,27,96,2007
PL,MPA,Blue Rockfish,August,21,108,2008
PL,MPA,Blue Rockfish,August,27,108,2008
PL,MPA,Blue Rockfish,August,27,108,2008
PL,MPA,Blue Rockfish,August,22,108,2008
PL,MPA,Blue Rockfish,August,23,108,2008
PL,MPA,Blue Rockfish,August,25,108,2008
PL,MPA,Blue Rockfish,August,31,108,2008
PL,MPA,Blue Rockfish,August,32,108,2008
PL,MPA,Blue Rockfish,August,29,108,2008
PL,MPA,Blue Rockfish,August,34,108,2008
PL,MPA,Blue Rockfish,August,34,108,2008
PL,MPA,Blue Rockfish,August,31,108,2008
PL,MPA,Blue Rockfish,August,34,108,2008
PL,MPA,Blue Rockfish,August,34,108,2008
PL,MPA,Blue Rockfish,August,33,108,2008
PL,MPA,Blue Rockfish,August,26,108,2008
PL,MPA,Blue Rockfish,August,21,108,2008
PL,MPA,Blue Rockfish,August,20,108,2008
PL,MPA,Blue Rockfish,August,34,108,2008
PL,MPA,Blue Rockfish,August,34,108,2008
PL,MPA,Blue Rockfish,August,31,105,2008
PL,MPA,Blue Rockfish,August,20,105,2008
PL,MPA,Blue Rockfish,August,35,105,2008
PL,MPA,Blue Rockfish,August,33,105,2008
PL,MPA,Blue Rockfish,August,30,105,2008
PL,MPA,Blue Rockfish,August,29,84,2008
PL,MPA,Blue Rockfish,August,33,84,2008
PL,MPA,Blue Rockfish,August,31,84,2008
PL,MPA,Blue Rockfish,August,21,84,2008
PL,MPA,Blue Rockfish,August,19,84,2008
PL,MPA,Blue Rockfish,August,27,84,2008
PL,MPA,Blue Rockfish,August,26,85,2008
PL,MPA,Blue Rockfish,August,31,85,2008
PL,MPA,Blue Rockfish,August,34,85,2008
PL,MPA,Blue Rockfish,August,34,85,2008
PL,MPA,Blue Rockfish,August,33,85,2008
PL,MPA,Blue Rockfish,August,29,85,2008
PL,MPA,Blue Rockfish,August,32,85,2008
PL,MPA,Blue Rockfish,August,29,85,2008
PL,MPA,Blue Rockfish,August,34,85,2008
PL,MPA,Blue Rockfish,August,30,85,2008
PL,MPA,Blue Rockfish,August,,120,2008
PL,MPA,Blue Rockfish,August,33,120,2008
PL,MPA,Blue Rockfish,August,32,120,2008
PL,MPA,Blue Rockfish,August,32,120,2008
PL,MPA,Blue Rockfish,August,28,120,2008
PL,MPA,Blue Rockfish,August,35,120,2008
PL,MPA,Blue Rockfish,August,32,120,2008
PL,MPA,Blue Rockfish,August,29,120,2008
PL,MPA,Blue Rockfish,August,32,120,2008
PL,MPA,Blue Rockfish,August,29,120,2008
PL,MPA,Blue Rockfish,August,30,90,2008
PL,MPA,Blue Rockfish,August,29,90,2008
PL,MPA,Blue Rockfish,August,32,90,2008
PL,MPA,Blue Rockfish,August,28,68,2008
PL,MPA,Blue Rockfish,August,30,102,2008
PL,MPA,Blue Rockfish,August,25,115,2008
PL,MPA,Blue Rockfish,August,35,115,2008
PL,MPA,Blue Rockfish,August,32,115,2008
PL,MPA,Blue Rockfish,August,34,75,2008
PL,MPA,Blue Rockfish,August,34,75,2008
PL,MPA,Blue Rockfish,August,36,75,2008
PL,MPA,Blue Rockfish,August,26,102,2008
PL,MPA,Blue Rockfish,August,29,102,2008
PL,MPA,Blue Rockfish,August,34,102,2008
PL,MPA,Blue Rockfish,August,20,112,2008
PL,MPA,Blue Rockfish,August,35,112,2008
PL,MPA,Blue Rockfish,August,30,112,2008
PL,MPA,Blue Rockfish,August,31,112,2008
PL,MPA,Blue Rockfish,August,31,112,2008
PL,MPA,Blue Rockfish,August,27,112,2008
PL,MPA,Blue Rockfish,August,27,112,2008
PL,MPA,Blue Rockfish,August,26,112,2008
PL,MPA,Blue Rockfish,August,26,112,2008
PL,MPA,Blue Rockfish,August,32,112,2008
PL,MPA,Blue Rockfish,August,21,112,2008
PL,MPA,Blue Rockfish,August,29,112,2008
PL,MPA,Blue Rockfish,August,35,112,2008
PL,MPA,Blue Rockfish,August,30,74,2008
PL,MPA,Blue Rockfish,August,30,74,2008
PL,MPA,Blue Rockfish,August,30,74,2008
PL,MPA,Blue Rockfish,August,28,74,2008
PL,MPA,Blue Rockfish,August,26,74,2008
PL,MPA,Blue Rockfish,August,28,74,2008
PL,MPA,Blue Rockfish,August,25,74,2008
PL,MPA,Blue Rockfish,August,33,74,2008
PL,MPA,Blue Rockfish,August,23,74,2008
PL,MPA,Blue Rockfish,August,25,74,2008
PL,MPA,Blue Rockfish,August,29,74,2008
PL,MPA,Blue Rockfish,August,30,74,2008
PL,MPA,Blue Rockfish,August,31,70,2008
PL,MPA,Blue Rockfish,August,27,70,2008
PL,MPA,Blue Rockfish,August,34,70,2008
PL,MPA,Blue Rockfish,August,29,70,2008
PL,MPA,Blue Rockfish,August,33,70,2008
PL,MPA,Blue Rockfish,August,36,70,2008
PL,MPA,Blue Rockfish,August,29,70,2008
PL,MPA,Blue Rockfish,August,33,70,2008
PL,MPA,Blue Rockfish,August,33,70,2008
PL,MPA,Blue Rockfish,August,32,70,2008
PL,MPA,Blue Rockfish,August,33,70,2008
PL,MPA,Blue Rockfish,August,32,70,2008
PL,MPA,Blue Rockfish,August,28,85,2008
PL,MPA,Blue Rockfish,August,31,85,2008
PL,MPA,Blue Rockfish,August,36,85,2008
PL,MPA,Blue Rockfish,August,32,85,2008
PL,MPA,Blue Rockfish,August,37,85,2008
PL,MPA,Blue Rockfish,August,25,85,2008
PL,MPA,Blue Rockfish,August,20,95,2008
PL,MPA,Blue Rockfish,August,19,95,2008
PL,MPA,Blue Rockfish,August,35,95,2008
PL,MPA,Blue Rockfish,August,33,95,2008
PL,MPA,Blue Rockfish,August,34,75,2008
PL,MPA,Blue Rockfish,August,35,75,2008
PL,MPA,Blue Rockfish,August,37,75,2008
PL,MPA,Blue Rockfish,August,36,75,2008
PL,MPA,Blue Rockfish,August,33,75,2008
PL,MPA,Blue Rockfish,August,19,75,2008
PL,MPA,Blue Rockfish,August,21,75,2008
PL,MPA,Blue Rockfish,August,21,75,2008
PL,MPA,Blue Rockfish,August,33,75,2008
PL,MPA,Blue Rockfish,August,30,75,2008
PL,MPA,Blue Rockfish,August,31,75,2008
PL,MPA,Blue Rockfish,August,30,75,2008
PL,MPA,Blue Rockfish,August,37,75,2008
PL,MPA,Blue Rockfish,August,24,120,2008
PL,MPA,Blue Rockfish,August,29,120,2008
PL,MPA,Blue Rockfish,August,24,120,2008
PL,MPA,Blue Rockfish,August,33,120,2008
PL,MPA,Blue Rockfish,August,22,79,2008
PL,MPA,Blue Rockfish,August,24,100,2008
PL,MPA,Blue Rockfish,August,34,83,2008
PL,MPA,Blue Rockfish,August,21,83,2008
PL,MPA,Blue Rockfish,August,35,83,2008
PL,MPA,Blue Rockfish,August,24,100,2008
PL,MPA,Blue Rockfish,August,25,100,2008
PL,MPA,Blue Rockfish,August,18,129,2008
PL,REF,Blue Rockfish,August,26,115,2009
PL,REF,Blue Rockfish,August,24,90,2009
PL,REF,Blue Rockfish,August,23,90,2009
PL,REF,Blue Rockfish,August,22,120,2009
PL,REF,Blue Rockfish,September,29,100,2010
PL,REF,Blue Rockfish,September,21,115,2010
PL,REF,Blue Rockfish,September,29,110,2010
PL,REF,Blue Rockfish,September,31,110,2010
PL,REF,Blue Rockfish,September,32,106,2010
PL,REF,Blue Rockfish,September,27,106,2010
PL,REF,Blue Rockfish,September,28,92,2010
PL,REF,Blue Rockfish,September,26,115,2010
PL,REF,Blue Rockfish,September,33,73,2011
PL,REF,Blue Rockfish,September,22,98,2011
PL,REF,Blue Rockfish,September,22,98,2011
PL,REF,Blue Rockfish,September,20,98,2011
PL,REF,Blue Rockfish,September,21,98,2011
PL,REF,Blue Rockfish,September,34,80,2011
PL,REF,Blue Rockfish,September,32,80,2011
PL,REF,Blue Rockfish,September,35,108,2011
PL,REF,Blue Rockfish,September,21,80,2011
PL,REF,Blue Rockfish,September,31,80,2011
PL,REF,Blue Rockfish,September,20,125,2011
PL,REF,Blue Rockfish,September,20,95,2011
PL,REF,Blue Rockfish,September,21,95,2011
PL,REF,Blue Rockfish,September,24,85,2012
PL,REF,Blue Rockfish,September,25,85,2012
PL,MPA,Blue Rockfish,October,23,100,2007
PL,MPA,Blue Rockfish,October,28,100,2007
PL,MPA,Blue Rockfish,October,31,100,2007
PL,MPA,Blue Rockfish,October,32,118,2007
PL,MPA,Blue Rockfish,October,27,90,2007
PL,MPA,Blue Rockfish,October,18,90,2007
PL,MPA,Blue Rockfish,October,28,83,2007
PL,MPA,Blue Rockfish,October,31,96,2007
PL,MPA,Blue Rockfish,October,29,96,2007
PL,MPA,Blue Rockfish,October,28,96,2007
PL,MPA,Blue Rockfish,October,26,115,2007
PL,MPA,Blue Rockfish,October,32,115,2007
PL,MPA,Blue Rockfish,October,27,115,2007
PL,MPA,Blue Rockfish,October,31,115,2007
PL,MPA,Blue Rockfish,October,32,115,2007
PL,MPA,Blue Rockfish,October,26,115,2007
PL,MPA,Blue Rockfish,October,24,115,2007
PL,MPA,Blue Rockfish,October,32,115,2007
PL,MPA,Blue Rockfish,October,21,115,2007
PL,MPA,Blue Rockfish,October,24,115,2007
PL,MPA,Blue Rockfish,October,27,115,2007
PL,MPA,Blue Rockfish,October,33,115,2007
PL,MPA,Blue Rockfish,October,33,115,2007
PL,MPA,Blue Rockfish,October,31,115,2007
PL,MPA,Blue Rockfish,October,26,115,2007
PL,MPA,Blue Rockfish,October,26,115,2007
PL,MPA,Blue Rockfish,October,22,115,2007
PL,MPA,Blue Rockfish,October,26,115,2007
PL,MPA,Blue Rockfish,October,26,115,2007
PL,MPA,Blue Rockfish,October,28,115,2007
PL,MPA,Blue Rockfish,October,22,115,2007
PL,MPA,Blue Rockfish,October,22,115,2007
PL,MPA,Blue Rockfish,October,31,115,2007
PL,MPA,Blue Rockfish,October,24,115,2007
PL,MPA,Blue Rockfish,October,26,115,2007
PL,MPA,Blue Rockfish,October,28,115,2007
PL,MPA,Blue Rockfish,October,29,110,2007
PL,MPA,Blue Rockfish,October,21,110,2007
PL,MPA,Blue Rockfish,October,33,110,2007
