UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,CAN,2,SATR,1,6,,,,3,3,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,MID,1,SATR,1,20,,,,3,3,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,INNER,MID,2,SATR,1,20,,,,3,3,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTER,BOT,1,SATR,1,28,,,,15.7,,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTER,BOT,2,SATR,1,20,,,,15,,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTER,BOT,2,SATR,1,21,,,,15,,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTER,CAN,1,SATR,39,3,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTER,CAN,1,SATR,34,4,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTER,CAN,1,SATR,7,5,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTER,CAN,2,SATR,5,3,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTER,CAN,2,SATR,3,4,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTMID,BOT,2,SATR,2,15,,,,12,,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTMID,BOT,2,SATR,1,26,,,,12,,,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTMID,CAN,1,SATR,38,3,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTMID,CAN,1,SATR,23,4,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTMID,CAN,1,SATR,2,5,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTMID,CAN,2,SATR,36,3,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTMID,CAN,2,SATR,10,4,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2000,9,8,BLUEFISH,UC,OUTMID,CAN,2,SATR,1,5,,,,2,6.1,12,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,BOT,1,SATR,1,26,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,BOT,1,SATR,1,28,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,BOT,2,SATR,1,21,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,BOT,2,SATR,1,23,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,BOT,2,SATR,1,24,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,BOT,2,SATR,1,25,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,CAN,2,SATR,1,19,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,CAN,2,SATR,1,20,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,CAN,2,SATR,2,21,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,CAN,2,SATR,1,22,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,MID,1,SATR,1,22,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,MID,1,SATR,2,23,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,MID,1,SATR,1,25,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,MID,1,SATR,1,27,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INMID,MID,2,SATR,1,20,,,CRAIG SYMS,6.1,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INNER,BOT,2,SATR,5,30,,,MARK CARR,4.6,6.1,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,INNER,CAN,2,SATR,1,30,,,MARK CARR,,,,,,1
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTER,BOT,1,SATR,1,15,,,MARK CARR,15.2,6.1,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTER,BOT,1,SATR,1,25,,,MARK CARR,15.2,6.1,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTER,BOT,1,SATR,3,30,,,MARK CARR,15.2,6.1,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTER,BOT,2,SATR,3,35,,,MARK CARR,15.2,6.1,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTER,CAN,2,SATR,10,5,,,MARK CARR,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTER,MID,1,SATR,1,20,,,JEFF HARDING,9.1,4.6,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTER,MID,2,SATR,1,24,,,JEFF HARDING,8.2,4.6,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTER,MID,2,SATR,1,30,,,JEFF HARDING,8.2,4.6,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTMID,BOT,1,SATR,1,10,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTMID,BOT,1,SATR,1,18,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTMID,BOT,1,SATR,1,20,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTMID,BOT,2,SATR,1,20,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTMID,BOT,2,SATR,1,24,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,DC,OUTMID,BOT,2,SATR,1,26,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INMID,BOT,1,SATR,1,6,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INMID,BOT,1,SATR,1,25,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INMID,BOT,1,SATR,1,27,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INMID,BOT,2,SATR,1,26,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INMID,CAN,1,SATR,1,23,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INMID,MID,1,SATR,1,25,,,CRAIG SYMS,4.6,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INMID,MID,1,SATR,1,27,,,CRAIG SYMS,4.6,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INMID,MID,2,SATR,1,18,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INNER,BOT,1,SATR,1,30,,,MARK CARR,4.6,7.6,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INNER,CAN,1,SATR,6,5.5,5,6,MARK CARR,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INNER,CAN,1,SATR,1,12,,,MARK CARR,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INNER,CAN,1,SATR,1,30,,,MARK CARR,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,INNER,CAN,2,SATR,8,5,,,MARK CARR,,,,,,2
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,BOT,1,SATR,1,20,,,MARK CARR,15.2,6.1,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,BOT,1,SATR,1,25,,,MARK CARR,15.2,6.1,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,BOT,1,SATR,8,30,,,MARK CARR,15.2,6.1,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,BOT,2,SATR,1,12,,,MARK CARR,15.2,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,BOT,2,SATR,1,20,,,MARK CARR,15.2,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,BOT,2,SATR,5,25,,,MARK CARR,15.2,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,BOT,2,SATR,3,30,,,MARK CARR,15.2,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,CAN,1,SATR,49,5.5,5,6,MARK CARR,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,CAN,2,SATR,34,5.5,5,6,MARK CARR,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,CAN,2,SATR,3,12,,,MARK CARR,,,,,,3
